,rule,type,coef,support,importance
771,BMI <= 26.949999809265137 & Glucose > 195.0,rule,0.0,0.0029411764705882353,0.0
772,BMI > 26.949999809265137 & Age <= 30.5,rule,0.014273113322352583,0.3911764705882353,0.006965475838228883
773,BMI > 26.949999809265137 & Age > 30.5 & Age <= 62.0 & DiabetesPedigreeFunction <= 0.39650000631809235,rule,0.18313062737050126,0.18529411764705883,0.07115283773992333
774,BMI > 26.949999809265137 & Age > 30.5 & Age <= 62.0 & DiabetesPedigreeFunction > 0.39650000631809235,rule,0.16553739594801342,0.16470588235294117,0.061400284796411145
775,BMI > 26.949999809265137 & Age > 30.5 & Age > 62.0,rule,-1.580608017815591,0.01764705882352941,0.20811056206952694
776,BMI > 29.84999942779541 & Age <= 40.5,rule,0.01418875686032168,0.45170454545454547,0.007061206297343862
777,BMI > 29.84999942779541 & Age > 40.5,rule,-0.4173608762940844,0.17329545454545456,0.1579721336863354
778,Glucose <= 154.5 & Glucose <= 101.5,rule,-0.1407409677340264,0.3153153153153153,0.06539407069070277
779,Glucose <= 154.5 & Glucose > 101.5,rule,-0.01146279457496192,0.5495495495495496,0.005703184880464415
780,BMI > 28.84999942779541 & DiabetesPedigreeFunction <= 0.5304999947547913,rule,0.0922530093186329,0.4553314121037464,0.04594206507533488
781,BMI > 28.84999942779541 & DiabetesPedigreeFunction > 0.5304999947547913,rule,-0.23546096435513525,0.22478386167146974,0.09829080341433138
782,DiabetesPedigreeFunction <= 0.6894999742507935 & Age <= 30.5,rule,-0.07928452467912966,0.5060240963855421,0.03963938502057432
783,DiabetesPedigreeFunction <= 0.6894999742507935 & Age > 30.5,rule,0.32548974640252026,0.3614457831325301,0.1563715646523107
784,BloodPressure <= 75.5,rule,-0.019996647168573353,0.599388379204893,0.009798804988064484
785,BloodPressure > 75.5,rule,0.013056214601697258,0.40061162079510704,0.006397837581762908
786,BMI <= 30.199999809265137 & Glucose <= 166.5,rule,-0.15335908857369787,0.3898809523809524,0.07479676585965568
787,BMI <= 30.199999809265137 & Glucose > 166.5,rule,4.508374319551087,0.01488095238095238,0.5458580117362303
788,BMI > 30.199999809265137 & DiabetesPedigreeFunction <= 0.5094999969005585 & Pregnancies <= 5.5,rule,-0.20698190763821012,0.24404761904761904,0.08890309745352161
789,BMI > 30.199999809265137 & DiabetesPedigreeFunction <= 0.5094999969005585 & Pregnancies > 5.5,rule,0.5068554974724776,0.10119047619047619,0.15285787363086203
790,BMI > 30.199999809265137 & DiabetesPedigreeFunction > 0.5094999969005585,rule,-0.0167550022945447,0.25,0.007255128813771134
791,BloodPressure <= 69.0,rule,-0.018549986551903562,0.39106145251396646,0.009052172828006449
792,BloodPressure > 69.0 & BMI <= 27.84999942779541,rule,0.23366179175986176,0.13687150837988826,0.08031228006523107
793,BloodPressure > 69.0 & BMI > 27.84999942779541,rule,-0.00685712986847971,0.4720670391061452,0.0034232104754904564
794,Age > 28.5 & Glucose <= 163.0 & Glucose <= 99.5,rule,1.538073853041457,0.08695652173913043,0.4333851224592505
795,Age > 28.5 & Glucose <= 163.0 & Glucose > 99.5,rule,-0.2749959728551807,0.34202898550724636,0.13045513275481974
796,Age > 28.5 & Glucose > 163.0,rule,0.008596442965436202,0.0782608695652174,0.0023088468860927125
797,BloodPressure <= 77.0 & BMI <= 29.84999942779541,rule,0.09052057959946645,0.2874251497005988,0.04096613145839644
798,BloodPressure <= 77.0 & BMI > 29.84999942779541,rule,0.043183500396441844,0.3712574850299401,0.02086372577512908
799,BloodPressure > 77.0,rule,-0.45778324012813565,0.3413173652694611,0.21705869517676696
800,BMI <= 28.199999809265137,rule,0.3131470690907111,0.2991202346041056,0.14338146339897584
801,BMI > 28.199999809265137,rule,-0.07433313482823233,0.7008797653958945,0.03403510587422412
802,DiabetesPedigreeFunction <= 0.5000000149011612 & Glucose <= 154.5,rule,-0.10158464403091239,0.5684523809523809,0.05031407241018861
803,DiabetesPedigreeFunction <= 0.5000000149011612 & Glucose > 154.5,rule,1.0445863275034915,0.11011904761904762,0.3269953040961906
804,DiabetesPedigreeFunction > 0.5000000149011612,rule,0.1537266312103442,0.32142857142857145,0.0717941625403753
805,Age <= 28.5 & DiabetesPedigreeFunction <= 0.6369999945163727,rule,-0.3776962120437057,0.41839762611275966,0.18631607232936262
806,Age <= 28.5 & DiabetesPedigreeFunction > 0.6369999945163727,rule,1.1836607977521294,0.0771513353115727,0.3158378916222237
807,Glucose <= 143.5 & Age <= 34.5,rule,-0.028729414254450986,0.5404624277456648,0.014317593837718348
808,Glucose <= 143.5 & Age > 34.5 & BMI <= 26.75,rule,-2.0387135002665717,0.04046242774566474,0.4017104779274924
809,Glucose <= 143.5 & Age > 34.5 & BMI > 26.75,rule,0.03679819554132086,0.20809248554913296,0.014937982753773697
810,Glucose <= 143.5 & Pregnancies <= 5.5,rule,-0.021885443321697076,0.6072507552870091,0.01068801511709764
811,Glucose <= 143.5 & Pregnancies > 5.5,rule,-0.04553207938905423,0.18429003021148035,0.01765372228111353
812,Glucose > 143.5 & BMI <= 30.149999618530273,rule,0.0,0.04833836858006042,0.0
813,Glucose > 143.5 & BMI > 30.149999618530273,rule,-0.14369445908421707,0.16012084592145015,0.05269535818426041
814,BMI <= 30.199999809265137 & Age <= 32.5 & SkinThickness <= 37.0,rule,-0.32679664688482357,0.25970149253731345,0.14329078155437502
815,BMI <= 30.199999809265137 & Age <= 32.5 & SkinThickness > 37.0,rule,8.440511225796591,0.005970149253731343,0.6502211013530772
816,BMI <= 30.199999809265137 & Age > 32.5 & BloodPressure <= 85.0,rule,-0.005125444504207204,0.12238805970149254,0.0016797796750111188
817,BMI <= 30.199999809265137 & Age > 32.5 & BloodPressure > 85.0,rule,0.0,0.014925373134328358,0.0
818,BMI > 30.199999809265137 & Glucose <= 133.5,rule,-0.011926327841818504,0.382089552238806,0.005794982035353838
819,BMI > 30.199999809265137 & Glucose > 133.5 & Glucose <= 166.0 & DiabetesPedigreeFunction <= 0.2984999865293503 & Age <= 24.5,rule,-7.148091590765334,0.008955223880597015,0.6734028821035721
820,BMI > 30.199999809265137 & Glucose > 133.5 & Glucose <= 166.0 & DiabetesPedigreeFunction <= 0.2984999865293503 & Age > 24.5,rule,2.1481542288338837,0.03582089552238806,0.3992202257517063
821,BMI > 30.199999809265137 & Glucose > 133.5 & Glucose <= 166.0 & DiabetesPedigreeFunction > 0.2984999865293503,rule,0.005277715622823288,0.08955223880597014,0.0015069947022595712
822,BMI > 30.199999809265137 & Glucose > 133.5 & Glucose > 166.0,rule,-1.4726611295362677,0.08059701492537313,0.40088080071156446
823,SkinThickness <= 31.5 & BMI <= 28.800000190734863,rule,0.0,0.33727810650887574,0.0
824,SkinThickness <= 31.5 & BMI > 28.800000190734863,rule,-0.04994361623818219,0.41124260355029585,0.024575209166063202
825,Glucose <= 132.5 & DiabetesPedigreeFunction <= 0.7080000042915344,rule,0.25760668153744515,0.6040462427745664,0.12598372669269844
826,Glucose <= 132.5 & DiabetesPedigreeFunction > 0.7080000042915344,rule,-0.5264584527392466,0.08959537572254335,0.1503571648665092
827,Glucose > 132.5 & Age <= 23.5,rule,-0.33684473105355517,0.046242774566473986,0.0707409065375841
828,Glucose > 132.5 & Age > 23.5 & BMI <= 30.149999618530273,rule,-1.7021121680765907,0.07225433526011561,0.4406914230667962
829,Glucose > 132.5 & Age > 23.5 & BMI > 30.149999618530273,rule,0.12297709795526798,0.18786127167630057,0.048035020426673146
830,BMI > 29.65000057220459 & DiabetesPedigreeFunction <= 0.4999999850988388,rule,0.26922870002165133,0.3834808259587021,0.1309080866321539
831,BMI > 29.65000057220459 & DiabetesPedigreeFunction > 0.4999999850988388,rule,-0.21324711581079256,0.23008849557522124,0.08975342345496601
832,Age > 30.5 & Age <= 59.5 & Glucose <= 144.0 & Age <= 41.5 & BMI <= 27.34999942779541,rule,-3.452616572636784,0.05089820359281437,0.7588500652613547
833,Age > 30.5 & Age <= 59.5 & Glucose <= 144.0 & Age <= 41.5 & BMI > 27.34999942779541 & Glucose <= 100.5,rule,-0.047408046414264805,0.03293413173652695,0.008460639611049111
834,Age > 30.5 & Age <= 59.5 & Glucose <= 144.0 & Age <= 41.5 & BMI > 27.34999942779541 & Glucose > 100.5 & BloodPressure <= 67.0,rule,-0.7964040343496326,0.017964071856287425,0.10577901816534539
835,Age > 30.5 & Age <= 59.5 & Glucose <= 144.0 & Age <= 41.5 & BMI > 27.34999942779541 & Glucose > 100.5 & BloodPressure > 67.0,rule,0.6063843929995547,0.0748502994011976,0.1595698336233021
836,Age > 30.5 & Age <= 59.5 & Glucose <= 144.0 & Age > 41.5,rule,-0.47411206469889705,0.12275449101796407,0.15558233267077895
837,Age > 30.5 & Age <= 59.5 & Glucose > 144.0,rule,-0.10043435861827375,0.12874251497005987,0.03363694661489732
838,Age > 30.5 & Age > 59.5,rule,0.0,0.020958083832335328,0.0
839,Age > 27.5 & Glucose <= 144.5 & BMI <= 26.350000381469727,rule,-3.1137209968872335,0.07462686567164178,0.8182494828432215
840,Age > 27.5 & Glucose <= 144.5 & BMI > 26.350000381469727 & Glucose <= 94.5,rule,-1.4038983997614676,0.050746268656716415,0.3081263877738483
841,Age > 27.5 & Glucose <= 144.5 & BMI > 26.350000381469727 & Glucose > 94.5,rule,0.23037351278846846,0.2507462686567164,0.0998537182493971
842,Age > 27.5 & Glucose > 144.5,rule,-0.031701950816236786,0.15223880597014924,0.01138899595986223
843,Glucose <= 130.5 & Pregnancies <= 3.5,rule,0.23894597824904099,0.42939481268011526,0.11827582329236844
844,Glucose <= 130.5 & Pregnancies > 3.5,rule,-0.33965946615786485,0.27089337175792505,0.15095184839086975
845,Glucose > 130.5 & BMI <= 27.850000381469727,rule,-0.42707710201663324,0.05475504322766571,0.09716067753854284
846,Glucose > 130.5 & BMI > 27.850000381469727,rule,0.3480176916642269,0.24495677233429394,0.1496690340682063
847,BMI > 30.199999809265137 & Pregnancies <= 6.5,rule,-0.006892064539776829,0.44542772861356933,0.0034254452919516977
848,BMI > 30.199999809265137 & Pregnancies > 6.5,rule,0.24309547750594843,0.13569321533923304,0.08325108593924761
849,BMI > 27.34999942779541 & Glucose <= 141.5,rule,0.11171869809095683,0.5630498533724341,0.055413455836178196
850,BMI > 27.34999942779541 & Glucose > 141.5,rule,-0.5120514754742224,0.19941348973607037,0.20459500319725804
851,Pregnancies <= 5.5 & Glucose <= 161.5,rule,0.02543021381919648,0.6588921282798834,0.012055994527677777
852,Pregnancies <= 5.5 & Glucose > 161.5,rule,0.7725685137771333,0.05539358600583091,0.17672263968888288
853,Pregnancies > 5.5 & Glucose <= 99.5,rule,1.1680812371057756,0.06705539358600583,0.2921580351064476
854,Pregnancies > 5.5 & Glucose > 99.5,rule,-0.41645994051391216,0.21865889212827988,0.17213815404567442
855,Pregnancies <= 5.5 & Glucose <= 161.5 & Glucose <= 111.5,rule,-0.46230781166773144,0.38461538461538464,0.22491471768587654
856,Pregnancies <= 5.5 & Glucose <= 161.5 & Glucose > 111.5,rule,0.24109640786763573,0.2958579881656805,0.11004302442880169
857,Age <= 34.5,rule,-0.027799551668073307,0.6716417910447762,0.013055111536405335
858,Age > 34.5,rule,0.05911308755376442,0.3283582089552239,0.027760445941363423
859,Age <= 30.5 & DiabetesPedigreeFunction <= 0.4999999850988388,rule,0.04302844455712286,0.4221556886227545,0.021251881762756258
860,Age <= 30.5 & DiabetesPedigreeFunction > 0.4999999850988388,rule,0.3209053664032032,0.1347305389221557,0.1095684936967785
861,Age > 30.5 & Age <= 54.5 & Glucose <= 137.5 & BMI <= 27.199999809265137,rule,-0.09590181787639597,0.05389221556886228,0.021655098655342358
862,Age > 30.5 & Age <= 54.5 & Glucose <= 137.5 & BMI > 27.199999809265137 & DiabetesPedigreeFunction <= 0.5205000042915344,rule,0.0983669229042989,0.1377245508982036,0.033898289081368285
863,Age > 30.5 & Age <= 54.5 & Glucose <= 137.5 & BMI > 27.199999809265137 & DiabetesPedigreeFunction > 0.5205000042915344,rule,-0.7522330818709531,0.05688622754491018,0.17423605909411774
864,Age > 30.5 & Age <= 54.5 & Glucose > 137.5 & Pregnancies <= 9.5,rule,0.2581183794281921,0.11676646706586827,0.08289260240030391
865,Age > 30.5 & Age <= 54.5 & Glucose > 137.5 & Pregnancies > 9.5,rule,-5.762445501987098,0.014970059880239521,0.6997506578575626
866,Age > 30.5 & Age > 54.5,rule,-0.9715444549548303,0.06287425149700598,0.23582944380521223
867,BMI > 27.34999942779541 & DiabetesPedigreeFunction <= 0.32750000059604645,rule,0.0053319960838153,0.29705882352941176,0.002436523150082732
868,BMI > 27.34999942779541 & DiabetesPedigreeFunction > 0.32750000059604645 & Glucose <= 103.0,rule,-0.2805696136270734,0.12352941176470589,0.09231972332844884
869,BMI > 27.34999942779541 & DiabetesPedigreeFunction > 0.32750000059604645 & Glucose > 103.0,rule,0.002201311404189065,0.3088235294117647,0.0010170238723811226
870,Glucose <= 133.5,rule,-0.06477054279963636,0.6923076923076923,0.029894096676755244
871,Glucose > 133.5 & Age <= 30.5,rule,0.45880176637316117,0.1242603550295858,0.151348765077709
872,Glucose > 133.5 & Age > 30.5,rule,-0.34977389816007093,0.1834319526627219,0.1353695803774244
873,DiabetesPedigreeFunction <= 0.43050000071525574 & Glucose <= 158.5,rule,0.3045614169265276,0.551622418879056,0.15146691615775715
874,DiabetesPedigreeFunction <= 0.43050000071525574 & Glucose > 158.5,rule,0.0,0.06784660766961652,0.0
875,DiabetesPedigreeFunction > 0.43050000071525574,rule,-0.34780160652672415,0.3805309734513274,0.1688637338631398
876,SkinThickness <= 30.5,rule,0.012366545526542427,0.6891495601173021,0.005723753016733865
877,SkinThickness > 30.5 & Pregnancies <= 6.5,rule,-0.4249088378209207,0.22580645161290322,0.17765961279865972
878,SkinThickness > 30.5 & Pregnancies > 6.5,rule,0.8169404767711549,0.08504398826979472,0.2278832116172558
879,Glucose <= 154.5 & BMI <= 26.449999809265137,rule,-0.25108215986384586,0.19760479041916168,0.09997899200795339
880,Glucose <= 154.5 & BMI > 26.449999809265137 & Pregnancies <= 6.5,rule,-0.028179318069241285,0.5269461077844312,0.014069183358732714
881,Glucose <= 154.5 & BMI > 26.449999809265137 & Pregnancies > 6.5,rule,-0.0679753997060161,0.1317365269461078,0.022989558996033495
882,BMI <= 26.800000190734863,rule,0.029606746551533,0.2485207100591716,0.012794711184714992
883,BMI > 26.800000190734863,rule,0.08497765373715674,0.7514792899408284,0.03672353984687791
884,Glucose <= 159.0,rule,-0.06625070942105153,0.8840579710144928,0.021210521831892266
885,Glucose > 159.0,rule,0.08689997153017989,0.11594202898550725,0.02782149443287339
886,BMI > 30.25 & Glucose <= 143.5 & BMI <= 45.39999961853027 & Age <= 34.5,rule,-0.0033066735373532274,0.2603550295857988,0.0014510619695288916
887,BMI > 30.25 & Glucose <= 143.5 & BMI <= 45.39999961853027 & Age > 34.5,rule,0.31383295150866924,0.16863905325443787,0.11750935129203571
888,BMI > 30.25 & Glucose <= 143.5 & BMI > 45.39999961853027,rule,-2.73195847430506,0.01775147928994083,0.3607464454642521
889,BMI > 30.25 & Glucose > 143.5,rule,0.19726526437333827,0.17159763313609466,0.07437499183094824
890,Age > 30.5 & BMI <= 27.199999809265137,rule,0.0,0.07580174927113703,0.0
891,Age > 30.5 & BMI > 27.199999809265137 & SkinThickness <= 18.5,rule,0.104297689667708,0.1457725947521866,0.03680436936904304
892,Age > 30.5 & BMI > 27.199999809265137 & SkinThickness > 18.5,rule,0.12243052622864173,0.20116618075801748,0.04907896809210469
893,Glucose > 114.5 & Glucose <= 158.5,rule,-0.16308778405938043,0.3541666666666667,0.07799836552900807
894,Glucose > 114.5 & Glucose > 158.5,rule,0.3120271291305913,0.12797619047619047,0.10423681092464743
895,DiabetesPedigreeFunction <= 0.21949999779462814,rule,-0.23668697638111272,0.228486646884273,0.09937485257609302
896,DiabetesPedigreeFunction > 0.21949999779462814,rule,0.12053368002683061,0.771513353115727,0.05060699522323227
897,Age > 28.5 & BMI <= 28.84999942779541,rule,0.0,0.13353115727002968,0.0
898,Age > 28.5 & BMI > 28.84999942779541,rule,0.0,0.35014836795252224,0.0
899,DiabetesPedigreeFunction <= 0.527999997138977 & BMI <= 29.350000381469727,rule,-1.115769472841596,0.2818991097922849,0.5020119552141491
900,DiabetesPedigreeFunction <= 0.527999997138977 & BMI > 29.350000381469727,rule,0.31182978103391584,0.42136498516320475,0.15397462914824694
901,DiabetesPedigreeFunction > 0.527999997138977,rule,-0.06026906327561048,0.29673590504451036,0.02753206040289953
902,BloodPressure > 69.0,rule,0.023005153873058806,0.6216216216216216,0.011157100734563599
903,Glucose <= 133.5 & DiabetesPedigreeFunction <= 0.664000004529953,rule,-0.3063190498473164,0.6054216867469879,0.14971647698181306
904,Glucose <= 133.5 & DiabetesPedigreeFunction > 0.664000004529953,rule,0.7895162350756848,0.09939759036144578,0.23621939092083857
905,Age <= 28.5 & Glucose <= 137.5,rule,-0.06933039592270589,0.4294117647058823,0.03431800681378756
906,Age <= 28.5 & Glucose > 137.5,rule,0.43431377262625825,0.09705882352941177,0.1285733152329727
907,Age <= 27.5 & SkinThickness <= 32.5,rule,-0.2928411353340282,0.3433734939759036,0.1390511774447246
908,Age <= 27.5 & SkinThickness > 32.5,rule,-0.0007617069603315886,0.10843373493975904,0.0002368355794316624
909,Glucose <= 143.5 & Glucose <= 103.5,rule,-0.0146387308311249,0.32653061224489793,0.0068647433734860975
910,Glucose <= 143.5 & Glucose > 103.5 & Age <= 28.5,rule,0.22936371038577882,0.2536443148688047,0.09979532444506323
911,Glucose <= 143.5 & Glucose > 103.5 & Age > 28.5,rule,-0.40920461442372597,0.24489795918367346,0.17596890333216272
912,Pregnancies <= 6.5 & BloodPressure <= 69.0,rule,-0.4186402093639124,0.4066265060240964,0.20563775435213272
913,Pregnancies <= 6.5 & BloodPressure > 69.0,rule,0.2453273684001057,0.42168674698795183,0.12114975737534052
914,Age > 28.5 & BMI <= 27.84999942779541,rule,0.12088191967230166,0.13595166163141995,0.041430734041575025
915,Age > 28.5 & BMI > 27.84999942779541,rule,-0.04159381092832178,0.3595166163141994,0.019959154074581358
916,Glucose <= 141.5 & Age <= 30.5,rule,0.00454042050723969,0.4431137724550898,0.002255469400740587
917,Glucose <= 141.5 & Age > 30.5 & Glucose <= 94.5,rule,-0.5270286662957255,0.0688622754491018,0.1334540886419465
918,Glucose <= 141.5 & Age > 30.5 & Glucose > 94.5,rule,0.017884100545459802,0.2245508982035928,0.007462788777237649
919,Glucose > 141.5 & DiabetesPedigreeFunction <= 0.3125,rule,-0.3588409463393378,0.10179640718562874,0.1085064643604989
920,Glucose > 141.5 & DiabetesPedigreeFunction > 0.3125,rule,-0.2630613972085995,0.16167664670658682,0.09684708451333153
921,Pregnancies <= 5.5 & BMI > 30.949999809265137 & BMI <= 42.19999885559082,rule,-0.0020549362652207796,0.33714285714285713,0.0009714384930988121
922,Pregnancies <= 5.5 & BMI > 30.949999809265137 & BMI > 42.19999885559082,rule,0.31317360377603976,0.06,0.0743746100773433
923,SkinThickness <= 32.5 & Age > 27.5 & Glucose <= 110.5,rule,0.639090587837075,0.17073170731707318,0.2404733997465995
924,SkinThickness <= 32.5 & Age > 27.5 & Glucose > 110.5,rule,-0.010132426821836942,0.25,0.0043874695148488066
925,Age <= 39.5,rule,0.0508822863706911,0.7485549132947977,0.022074965191779854
926,Age > 39.5,rule,-0.007140787182846968,0.2514450867052023,0.003097986347446312
927,BMI <= 30.25 & Age <= 28.5,rule,-0.5208838871855058,0.21428571428571427,0.21373215153638464
928,BMI <= 30.25 & Age > 28.5,rule,0.8213594418795388,0.1875,0.32058675440645906
929,Glucose <= 137.5 & Age <= 30.5 & BMI <= 28.949999809265137,rule,-1.0023199100480937,0.16012084592145015,0.3675688472040832
930,Glucose <= 137.5 & Age <= 30.5 & BMI > 28.949999809265137,rule,0.1577562372704868,0.2930513595166163,0.0718046122280323
931,Glucose <= 137.5 & Age > 30.5,rule,0.019555046206027108,0.3021148036253776,0.00897918341069143
932,Glucose > 137.5 & SkinThickness <= 22.5 & Glucose <= 152.5,rule,0.06494485139613398,0.03927492447129909,0.012615427433186752
933,Glucose > 137.5 & SkinThickness <= 22.5 & Glucose > 152.5 & BMI <= 29.84999942779541,rule,-0.30667100011027976,0.030211480362537766,0.052492496981934804
934,Glucose > 137.5 & SkinThickness <= 22.5 & Glucose > 152.5 & BMI > 29.84999942779541,rule,2.915228350312431,0.04833836858006042,0.6252588582381469
935,Glucose > 137.5 & SkinThickness > 22.5,rule,-1.108134947142362,0.1268882175226586,0.36884017906843003
936,Glucose <= 142.5 & Age <= 32.5,rule,-0.10272490600859527,0.5119760479041916,0.05134771749658773
937,Glucose <= 142.5 & Age > 32.5,rule,0.1964360182878266,0.24850299401197604,0.08488883288494119
938,BMI > 27.449999809265137 & Glucose <= 101.5,rule,-0.18262328811489612,0.1813031161473088,0.0703591138346342
939,BMI > 27.449999809265137 & Glucose > 101.5 & Glucose <= 155.5,rule,0.005483468219106393,0.43059490084985835,0.0027151913914486934
940,BMI > 27.449999809265137 & Glucose > 101.5 & Glucose > 155.5,rule,0.05357232990982637,0.12464589235127478,0.017695849140327756
941,BMI > 30.199999809265137 & DiabetesPedigreeFunction <= 0.42649999260902405,rule,0.12079927243231477,0.3519061583577713,0.05768948997470604
942,BMI > 30.199999809265137 & DiabetesPedigreeFunction > 0.42649999260902405,rule,-0.13971880538095843,0.21994134897360704,0.05787245883849428
943,Glucose <= 143.5 & DiabetesPedigreeFunction <= 0.5340000092983246 & Age <= 33.5,rule,-0.04719118496935262,0.42042042042042044,0.023294817986017322
944,Glucose <= 143.5 & DiabetesPedigreeFunction <= 0.5340000092983246 & Age > 33.5,rule,-0.11300149442552872,0.15615615615615616,0.0410199177534433
945,Glucose <= 143.5 & DiabetesPedigreeFunction > 0.5340000092983246 & BMI <= 32.19999885559082,rule,-0.2734654506092978,0.09009009009009009,0.07829610790612108
946,Glucose <= 143.5 & DiabetesPedigreeFunction > 0.5340000092983246 & BMI > 32.19999885559082,rule,0.3020070312313606,0.1111111111111111,0.09491165322209444
947,Glucose > 143.5 & Pregnancies <= 12.5 & BMI <= 30.0,rule,-0.8817528034282308,0.04804804804804805,0.1885785265440181
948,Glucose > 143.5 & Pregnancies <= 12.5 & BMI > 30.0,rule,0.5888951283119386,0.16816816816816818,0.22025593825330927
949,Glucose > 143.5 & Pregnancies > 12.5,rule,-5.60031756014481,0.006006006006006006,0.43271048143695384
950,Pregnancies <= 6.5 & Age <= 27.5 & Glucose <= 130.0,rule,-0.21329686256276917,0.3654970760233918,0.10271721475937837
951,Pregnancies <= 6.5 & Age <= 27.5 & Glucose > 130.0,rule,1.3373314504612581,0.10526315789473684,0.41041659763701505
952,Pregnancies <= 6.5 & Age > 27.5 & DiabetesPedigreeFunction <= 0.318000003695488,rule,-0.1380552777949452,0.15497076023391812,0.04995900316789458
953,Pregnancies <= 6.5 & Age > 27.5 & DiabetesPedigreeFunction > 0.318000003695488 & SkinThickness <= 46.5 & SkinThickness <= 21.5 & BMI <= 28.649999618530273,rule,0.0,0.038011695906432746,0.0
954,Pregnancies <= 6.5 & Age > 27.5 & DiabetesPedigreeFunction > 0.318000003695488 & SkinThickness <= 46.5 & SkinThickness <= 21.5 & BMI > 28.649999618530273,rule,1.3730471101422839,0.043859649122807015,0.28117638188183924
955,Pregnancies <= 6.5 & Age > 27.5 & DiabetesPedigreeFunction > 0.318000003695488 & SkinThickness <= 46.5 & SkinThickness > 21.5,rule,-0.983960750209939,0.07894736842105263,0.2653315095536294
956,Pregnancies <= 6.5 & Age > 27.5 & DiabetesPedigreeFunction > 0.318000003695488 & SkinThickness > 46.5,rule,-2.1521939687882297,0.005847953216374269,0.1641004455881504
957,Glucose <= 129.5 & BMI <= 42.20000076293945,rule,0.1197251531380725,0.6283185840707964,0.05785764831141185
958,Glucose <= 129.5 & BMI > 42.20000076293945,rule,-0.8372346959778538,0.0471976401179941,0.1775451331643338
959,Glucose > 129.5 & Age <= 61.5 & Glucose <= 157.5 & BMI <= 27.800000190734863,rule,-0.3798428331843178,0.04129793510324484,0.07558053064548904
960,Glucose > 129.5 & Age <= 61.5 & Glucose <= 157.5 & BMI > 27.800000190734863,rule,0.7427205584310981,0.13569321533923304,0.25435394221712876
961,Glucose > 129.5 & Age <= 61.5 & Glucose > 157.5,rule,-0.06252391426539637,0.12979351032448377,0.021012794194269428
962,Glucose > 129.5 & Age > 61.5,rule,-1.7525361903084855,0.017699115044247787,0.23108142592549666
963,DiabetesPedigreeFunction <= 0.6340000033378601 & Glucose <= 143.5 & Age <= 35.5,rule,-0.23711936614851925,0.4310850439882698,0.11742813912963945
964,DiabetesPedigreeFunction <= 0.6340000033378601 & Glucose <= 143.5 & Age > 35.5,rule,-0.1632910535791364,0.18181818181818182,0.06298047888703812
965,DiabetesPedigreeFunction <= 0.6340000033378601 & Glucose > 143.5,rule,0.4880986310545958,0.16422287390029325,0.18082965517006708
966,DiabetesPedigreeFunction > 0.6340000033378601,rule,0.885456039453879,0.22287390029325513,0.3685041291866485
967,Pregnancies <= 6.5 & Glucose <= 166.0 & DiabetesPedigreeFunction <= 1.1410000324249268 & BMI <= 31.100000381469727,rule,0.14158767129446062,0.33430232558139533,0.06679341640838689
968,Pregnancies <= 6.5 & Glucose <= 166.0 & DiabetesPedigreeFunction <= 1.1410000324249268 & BMI > 31.100000381469727,rule,-0.07812026199024841,0.37790697674418605,0.03787771843282923
969,Pregnancies <= 6.5 & Glucose <= 166.0 & DiabetesPedigreeFunction > 1.1410000324249268,rule,-3.2312564004225792,0.005813953488372093,0.24566372285077362
970,Pregnancies <= 6.5 & Glucose > 166.0,rule,0.01546431425110898,0.055232558139534885,0.0035325694177018975
971,Glucose <= 137.5 & Age <= 39.5,rule,0.04203792402312755,0.6104651162790697,0.020499575359498246
972,Glucose <= 137.5 & Age > 39.5 & BMI <= 38.95000076293945,rule,-0.27011353942894895,0.13953488372093023,0.0935953742870533
973,Glucose <= 137.5 & Age > 39.5 & BMI > 38.95000076293945,rule,1.5252922908120383,0.014534883720930232,0.18254901080336816
974,Glucose > 137.5 & Glucose <= 158.5,rule,0.16084516788537095,0.12209302325581395,0.05265961655752088
975,Glucose > 137.5 & Glucose > 158.5,rule,-0.6292206041186407,0.11337209302325581,0.19949256574035745
976,DiabetesPedigreeFunction <= 0.22749999910593033,rule,0.16082793846209736,0.2005813953488372,0.0644011977838863
977,DiabetesPedigreeFunction > 0.22749999910593033,rule,-0.017825550376350533,0.7994186046511628,0.007137981164040897
978,Age > 30.5 & Age <= 60.0,rule,0.01638457242853961,0.3825301204819277,0.007962983573294193
979,Age > 30.5 & Age > 60.0,rule,0.0,0.030120481927710843,0.0
980,Age > 28.5 & Glucose <= 143.5,rule,-0.07883791105115937,0.31137724550898205,0.03650641859097254
981,Age > 28.5 & Glucose > 143.5,rule,0.2998899821733901,0.17365269461077845,0.11360149046166639
982,BMI > 28.84999942779541 & BloodPressure <= 81.0 & Age <= 25.5,rule,0.7187603662708993,0.19230769230769232,0.2832731571423459
983,BMI > 28.84999942779541 & BloodPressure <= 81.0 & Age > 25.5 & DiabetesPedigreeFunction <= 0.20149999856948853,rule,-3.0086813305441016,0.047337278106508875,0.6389213756430927
984,BMI > 28.84999942779541 & BloodPressure <= 81.0 & Age > 25.5 & DiabetesPedigreeFunction > 0.20149999856948853 & DiabetesPedigreeFunction <= 0.24949999153614044,rule,3.5331800207875683,0.023668639053254437,0.5370949007018841
985,BMI > 28.84999942779541 & BloodPressure <= 81.0 & Age > 25.5 & DiabetesPedigreeFunction > 0.20149999856948853 & DiabetesPedigreeFunction > 0.24949999153614044,rule,-0.45839061241348295,0.23964497041420119,0.1956717304492369
